x,y,i,j,z_ml,z_dft,gap,correction,Mo_strain,W_strain
-5.885690681952032,38.675067719641206,0.3663895606769319,0.292367231489083,6.440454582469593,6.440454582469592,0.23685047159568917,0.12472020090975167,0.0027771883215456164,-0.0016401738035134675
-6.126892573593443,35.36790820419584,0.40876399642813843,0.2626189518368672,6.425657148619472,6.425657148619472,0.23984032267344668,0.126181332473972,0.002576517176534529,-0.0015081983540075215
-6.368693381650155,32.06038694187031,0.45135924619771717,0.23296033523391277,6.447952208731376,6.447952208731378,0.24287807014929752,0.12772751349654843,0.0023491240746524745,-0.001314229416270373
-6.60973812091104,28.75234302703396,0.4947074540030972,0.20337735184883704,6.471891646964583,6.471891646964586,0.24435275481924024,0.12990406359438256,0.00202116193490143,-0.000985492705079706
-6.8492320905765975,25.443249428710452,0.5396877067774531,0.17344131097115884,6.498060395045131,6.498060395045128,0.24841201350491848,0.13280654720005736,0.0015836990400366945,-0.00048431946303843033
-7.0881130959426235,22.13290430731062,0.5868950388695884,0.14267118379401605,6.525495253404262,6.525495253404262,0.2510754119758708,0.1362750868503022,0.00106659963457375,9.366040407789763e-05
-7.248146561261184,60.395993449094945,0.03788958649484367,0.4527779778489953,6.516745782380628,6.516745782380632,0.26307431793589087,0.13535518093385424,0.001326394155971446,-0.0005313361989524986
-7.326106680685969,18.822175913428975,0.6365945061872819,0.11083970881982842,6.554247206012619,6.554247206012619,0.2532167020056407,0.14018570462855684,0.0005298301084560265,0.000684617864529607
-7.465632347106215,57.080267608984784,0.09498844953821776,0.42502143108646123,6.498801618214362,6.4988016182143635,0.2540789995708629,0.1334798529887241,0.0015522949378838644,-0.0006373905084348518
-7.5621289758333745,15.510569472745477,0.6889143295221766,0.07862965019889513,6.587274788994792,6.587274788994794,0.25427641585017013,0.14528947689048222,-9.538490327443221e-05,0.0014113196477376418
-7.687099910067972,53.76604191043314,0.1500618184211961,0.3968407315110744,6.475567934660528,6.47556793466053,0.24991996970792008,0.13042459619350022,0.001941381227650044,-0.0008906422302234297
-7.914272353691322,50.4551583774845,0.2018399967587839,0.3681051863174492,6.461679200606916,6.461679200606916,0.24218766220240218,0.1279676872058222,0.0023067117995795644,-0.001258496976484407
-8.147297654824312,47.14697233549397,0.24995899406652813,0.33878132797127153,6.459774275213002,6.459774275213,0.23946701307763474,0.12593530441828182,0.002595535463029524,-0.0014770848301396031
-8.385131880425195,43.839465396841504,0.29470524908166323,0.30911626585676705,6.462848531921502,6.462848531921502,0.23873789626721253,0.1251744663907759,0.0027004168709540027,-0.0015472088035328815
-8.625143965580781,40.53164699782123,0.3382507955382466,0.27873028235306024,6.464009827824514,6.46400982782451,0.23673600268717943,0.12604521145271996,0.0025794433891519553,-0.0014635558068123989
-8.865892763250708,37.222508442139585,0.3816003696166589,0.24761954250076793,6.460216270780887,6.460216270780888,0.2391284480812338,0.127311903177187,0.0023999118164310385,-0.001329049801414272
-9.10769018286872,33.91221240368899,0.425461768026702,0.21602113556934377,6.438645955814238,6.438645955814238,0.24326260780667375,0.1286464553923442,0.0022160213352702364,-0.0012063277182457202
-9.349448403305148,30.6009963905471,0.469993450524608,0.184094843915884,6.467252818643217,6.467252818643217,0.2454139800853402,0.13044071327548212,0.0019712582213381475,-0.001011761621335848
-9.59062956621578,27.28902576979095,0.5161172408011935,0.15176189168225537,6.494853527432753,6.494853527432753,0.2495340282553964,0.13272433397827443,0.0016455504493745091,-0.0006887555110546778
-9.831054482732403,23.976494394399474,0.5640228749985335,0.1187717453078775,6.519744788028026,6.519744788028026,0.25132416051064843,0.13526637354330484,0.0012644179311824605,-0.00025686238102293316
-9.998229475983516,62.262402015305874,0.00037379067596861413,0.44017201730411265,6.532299289695867,6.532299289695869,0.26802876066024484,0.13637471113070343,0.0011502792408567247,-0.00026868176531129356
0.07557357204326692,0.005387994917833353,0.9591772415799372,0.07638450030025315,6.816057880287676,6.816057880287678,0.2301557465939934,0.15096678729004886,-0.0018130558782862513,0.0061567683743303896
0.2903968106625696,3.336934598012106,0.8949158884878661,0.10881241508593244,6.799494762616625,6.799494762616625,0.23263862326419016,0.15122341868129063,-0.001772527072181145,0.005842988915018923
0.3148635054650498,44.87194378775147,0.2968065381660267,0.40671085240450844,6.429244186249809,6.429244186249809,0.2387645912066565,0.12347571674327718,0.0029460480843490925,-0.0017451528436253974
0.5067717411351134,6.664075011427765,0.8325243614284535,0.14063424698182722,6.757941741608898,6.757941741608898,0.23728864687346052,0.1514491743435985,-0.0016199722290870086,0.005051913578883322
0.5496854126536409,48.17762790657914,0.2505496038817994,0.4348261960845669,6.448352357968988,6.448352357968989,0.24142736973042644,0.12566274994543514,0.0026544444281934804,-0.0015792507465555298
0.725268178104839,9.98457041350319,0.7730914758654426,0.17116402891380755,6.700255325701893,6.700255325701898,0.24332348965561057,0.15097014357348015,-0.0012494890873863012,0.003945624010192182
0.7784565035759737,51.485682176152714,0.20085287855064818,0.46294287476589524,6.47001666369623,6.470016663696226,0.2433127282361236,0.12789589299801185,0.0023109810354298814,-0.0012447938076750405
